employee,day,login_hour,files_accessed,emails_sent,usb_used,after_hours,is_malicious
Erik Snyder,48,10,59,6,0,0,0
Erik Snyder,49,10,54,18,0,0,0
Erik Snyder,50,8,46,20,0,0,0
Erik Snyder,51,9,53,6,0,0,0
Erik Snyder,52,8,45,7,0,0,0
Erik Snyder,53,9,55,10,0,0,0
Erik Snyder,54,10,45,14,0,0,0
Erik Snyder,55,10,54,17,0,0,0
Erik Snyder,56,8,42,16,0,0,0
Erik Snyder,57,8,47,19,0,0,0
Erik Snyder,58,8,50,12,0,0,0
Erik Snyder,59,10,50,17,0,0,0
Erik Snyder,60,9,46,17,0,0,0
Erik Snyder,61,10,58,20,0,0,0
Erik Snyder,62,10,60,10,0,0,0
Erik Snyder,63,8,44,5,0,0,0
Erik Snyder,64,10,46,9,0,0,0
Erik Snyder,65,10,49,17,0,0,0
Erik Snyder,66,10,52,9,0,0,0
Erik Snyder,67,8,62,12,0,0,0
Erik Snyder,68,10,56,19,0,0,0
Erik Snyder,69,8,43,6,0,0,0
Erik Snyder,70,9,46,9,0,0,0
Erik Snyder,71,9,54,13,0,0,0
Erik Snyder,72,10,55,5,0,0,0
Erik Snyder,73,10,61,5,0,0,0
Erik Snyder,74,10,60,10,0,0,0
Erik Snyder,75,9,57,15,0,0,0
Erik Snyder,76,9,53,11,0,0,0
Erik Snyder,77,10,50,12,0,0,0
Erik Snyder,78,8,58,14,0,0,0
Erik Snyder,79,8,56,15,0,0,0
Erik Snyder,80,9,55,8,0,0,0
Erik Snyder,81,9,53,14,0,0,0
Erik Snyder,82,10,50,16,0,0,0
Erik Snyder,83,9,42,15,0,0,0
Erik Snyder,84,9,61,18,0,0,0
Erik Snyder,85,9,57,19,0,0,0
Erik Snyder,86,8,54,20,0,0,0
Erik Snyder,87,9,43,9,0,0,0
Erik Snyder,88,9,49,16,0,0,0
Erik Snyder,89,10,43,8,0,0,0
Matthew King,0,9,48,11,0,0,0
Matthew King,1,11,55,14,0,0,0
Matthew King,2,11,47,9,0,0,0
Matthew King,3,11,49,12,0,0,0
Matthew King,4,11,45,8,0,0,0
Matthew King,5,10,56,14,0,0,0
Matthew King,6,10,52,15,0,0,0
Matthew King,7,10,43,18,0,0,0
Matthew King,8,10,46,8,0,0,0
Matthew King,9,10,37,9,0,0,0
Matthew King,10,10,53,20,0,0,0
Matthew King,11,11,44,5,0,0,0
Matthew King,12,11,48,20,0,0,0
Matthew King,13,11,43,13,0,0,0
Matthew King,14,9,43,10,0,0,0
Matthew King,15,9,43,18,0,0,0
Matthew King,16,10,54,13,0,0,0
Matthew King,17,10,56,19,0,0,0
Matthew King,18,10,53,15,0,0,0
Matthew King,19,10,45,11,0,0,0
Matthew King,20,9,41,7,0,0,0
Matthew King,21,10,37,16,0,0,0
Matthew King,22,11,38,13,0,0,0
Matthew King,23,9,43,14,0,0,0
Matthew King,24,11,43,20,0,0,0
Matthew King,25,9,37,8,0,0,0
Matthew King,26,10,48,20,0,0,0
Matthew King,27,11,56,9,0,0,0
Matthew King,28,9,52,11,0,0,0
Matthew King,29,10,44,15,0,0,0
Matthew King,30,9,39,12,0,0,0
Matthew King,31,11,42,20,0,0,0
Matthew King,32,11,38,14,0,0,0
Matthew King,33,9,50,9,0,0,0
Matthew King,34,9,48,6,0,0,0
Matthew King,35,9,50,6,0,0,0
Matthew King,36,11,46,14,0,0,0
Matthew King,37,11,56,6,0,0,0
Matthew King,38,10,55,17,0,0,0
Matthew King,39,10,50,7,0,0,0
Matthew King,40,10,49,13,0,0,0
Matthew King,41,9,47,9,0,0,0
Matthew King,42,10,48,20,0,0,0
Matthew King,43,10,48,14,0,0,0
Matthew King,44,11,54,8,0,0,0
Matthew King,45,10,49,17,0,0,0
Matthew King,46,11,49,16,0,0,0
Matthew King,47,9,56,13,0,0,0
Matthew King,48,10,47,14,0,0,0
Matthew King,49,11,40,17,0,0,0
Matthew King,50,10,50,6,0,0,0
Matthew King,51,10,51,12,0,0,0
Matthew King,52,9,39,16,0,0,0
Matthew King,53,10,53,18,0,0,0
Matthew King,54,10,39,15,0,0,0
Matthew King,55,9,41,6,0,0,0
Matthew King,56,11,44,19,0,0,0
Matthew King,57,11,54,9,0,0,0
Matthew King,58,11,52,5,0,0,0
Matthew King,59,10,42,9,0,0,0
Matthew King,60,9,42,11,0,0,0
Matthew King,61,10,47,7,0,0,0
Matthew King,62,11,44,6,0,0,0
Matthew King,63,10,50,11,0,0,0
Matthew King,64,9,54,14,0,0,0
Matthew King,65,10,50,10,0,0,0
Matthew King,66,9,50,9,0,0,0
Matthew King,67,9,48,12,0,0,0
Matthew King,68,11,43,10,0,0,0
Matthew King,69,10,50,15,0,0,0
Matthew King,70,10,41,7,0,0,0
Matthew King,71,9,40,8,0,0,0
Matthew King,72,11,52,11,0,0,0
Matthew King,73,9,47,11,0,0,0
Matthew King,74,9,47,5,0,0,0
Matthew King,75,10,56,8,0,0,0
Matthew King,76,9,45,14,0,0,0
Matthew King,77,9,43,18,0,0,0
Matthew King,78,11,44,9,0,0,0
Matthew King,79,9,46,11,0,0,0
Matthew King,80,11,50,14,0,0,0
Matthew King,81,11,43,15,0,0,0
Matthew King,82,11,50,19,0,0,0
Matthew King,83,9,49,10,0,0,0
Matthew King,84,9,36,16,0,0,0
Matthew King,85,10,48,19,0,0,0
Matthew King,86,10,54,7,0,0,0
Matthew King,87,11,56,20,0,0,0
Matthew King,88,10,37,19,0,0,0
Matthew King,89,11,47,7,0,0,0
George May,0,9,34,15,0,0,0
George May,1,10,39,8,0,0,0
George May,2,10,29,15,0,0,0
George May,3,8,45,19,0,0,0
George May,4,9,35,13,0,0,0
George May,5,8,45,7,0,0,0
George May,6,8,43,9,0,0,0
George May,7,10,38,8,0,0,0
George May,8,8,41,6,0,0,0
George May,9,8,33,5,0,0,0
George May,10,10,44,12,0,0,0
George May,11,9,35,20,0,0,0
George May,12,10,38,11,0,0,0
George May,13,9,27,16,0,0,0
George May,14,9,26,6,0,0,0
George May,15,10,37,19,0,0,0
George May,16,9,33,18,0,0,0
George May,17,8,31,7,0,0,0
George May,18,8,32,14,0,0,0
George May,19,9,44,17,0,0,0
George May,20,9,31,8,0,0,0
George May,21,10,33,14,0,0,0
George May,22,8,41,20,0,0,0
George May,23,9,46,11,0,0,0
George May,24,9,37,5,0,0,0
George May,25,8,43,16,0,0,0
George May,26,8,42,13,0,0,0
George May,27,8,26,18,0,0,0
George May,28,9,43,15,0,0,0
George May,29,10,32,5,0,0,0
George May,30,10,34,16,0,0,0
George May,31,9,26,6,0,0,0
George May,32,10,29,6,0,0,0
George May,33,8,27,14,0,0,0
George May,34,8,31,8,0,0,0
George May,35,10,43,16,0,0,0
George May,36,9,28,19,0,0,0
George May,37,8,43,14,0,0,0
George May,38,8,41,13,0,0,0
George May,39,8,39,15,0,0,0
George May,40,10,46,20,0,0,0
George May,41,9,45,11,0,0,0
George May,42,8,28,16,0,0,0
George May,43,8,27,6,0,0,0
George May,44,8,32,6,0,0,0
George May,45,8,28,5,0,0,0
George May,46,9,33,8,0,0,0
George May,47,8,27,8,0,0,0
George May,48,8,30,7,0,0,0
George May,49,10,43,10,0,0,0
George May,50,9,43,9,0,0,0
George May,51,9,46,9,0,0,0
George May,52,10,45,19,0,0,0
George May,53,10,37,6,0,0,0
George May,54,9,41,9,0,0,0
George May,55,10,46,11,0,0,0
George May,56,8,43,9,0,0,0
George May,57,8,27,15,0,0,0
George May,58,10,35,8,0,0,0
George May,59,10,45,20,0,0,0
George May,60,9,43,12,0,0,0
George May,61,8,45,17,0,0,0
George May,62,10,28,8,0,0,0
George May,63,8,45,13,0,0,0
George May,64,8,41,9,0,0,0
George May,65,10,36,6,0,0,0
George May,66,10,45,10,0,0,0
George May,67,8,39,10,0,0,0
George May,68,8,45,20,0,0,0
George May,69,9,35,9,0,0,0
George May,70,9,35,15,0,0,0
George May,71,10,34,12,0,0,0
George May,72,8,39,17,0,0,0
George May,73,10,45,7,0,0,0
George May,74,10,35,19,0,0,0
George May,75,10,28,18,0,0,0
George May,76,8,27,18,0,0,0
George May,77,8,41,11,0,0,0
George May,78,8,26,6,0,0,0
George May,79,10,31,14,0,0,0
George May,80,10,33,5,0,0,0
George May,81,8,43,15,0,0,0
George May,82,9,27,20,0,0,0
George May,83,8,37,16,0,0,0
George May,84,8,26,14,0,0,0
George May,85,9,34,11,0,0,0
George May,86,10,33,19,0,0,0
George May,87,10,43,18,0,0,0
George May,88,8,26,7,0,0,0
George May,89,8,38,18,0,0,0
Angela Olsen,0,8,26,10,0,0,0
Angela Olsen,1,9,35,12,0,0,0
Angela Olsen,2,10,40,5,0,0,0
Angela Olsen,3,9,28,18,0,0,0
Angela Olsen,4,9,32,7,0,0,0
Angela Olsen,5,8,42,16,0,0,0
Angela Olsen,6,9,31,19,0,0,0
Angela Olsen,7,8,31,11,0,0,0
Angela Olsen,8,10,40,6,0,0,0
Angela Olsen,9,10,32,18,0,0,0
Angela Olsen,10,9,38,15,0,0,0
Angela Olsen,11,10,40,17,0,0,0
Angela Olsen,12,9,32,12,0,0,0
Angela Olsen,13,10,41,10,0,0,0
Angela Olsen,14,10,28,19,0,0,0
Angela Olsen,15,8,28,9,0,0,0
Angela Olsen,16,10,34,10,0,0,0
Angela Olsen,17,9,29,10,0,0,0
Angela Olsen,18,10,40,8,0,0,0
Angela Olsen,19,10,40,10,0,0,0
Angela Olsen,20,10,35,10,0,0,0
Angela Olsen,21,8,36,15,0,0,0
Angela Olsen,22,8,26,10,0,0,0
Angela Olsen,23,10,37,8,0,0,0
Angela Olsen,24,8,30,7,0,0,0
Angela Olsen,25,10,38,12,0,0,0
Angela Olsen,26,8,35,6,0,0,0
Angela Olsen,27,10,40,15,0,0,0
Angela Olsen,28,8,30,8,0,0,0
Angela Olsen,29,9,30,5,0,0,0
Angela Olsen,30,9,29,5,0,0,0
Angela Olsen,31,8,33,6,0,0,0
Angela Olsen,32,9,39,8,0,0,0
Angela Olsen,33,9,43,6,0,0,0
Angela Olsen,34,8,40,12,0,0,0
Angela Olsen,35,10,34,11,0,0,0
Angela Olsen,36,8,26,6,0,0,0
Angela Olsen,37,10,42,5,0,0,0
Angela Olsen,38,8,26,16,0,0,0
Angela Olsen,39,9,27,19,0,0,0
Angela Olsen,40,10,38,7,0,0,0
Angela Olsen,41,10,39,7,0,0,0
Angela Olsen,42,10,44,17,0,0,0
Angela Olsen,43,9,28,9,0,0,0
Angela Olsen,44,10,35,8,0,0,0
Angela Olsen,45,9,43,14,0,0,0
Angela Olsen,46,8,41,14,0,0,0
Angela Olsen,47,8,37,6,0,0,0
Angela Olsen,48,8,33,18,0,0,0
Angela Olsen,49,8,36,5,0,0,0
Angela Olsen,50,8,46,9,0,0,0
Angela Olsen,51,10,34,19,0,0,0
Angela Olsen,52,10,42,15,0,0,0
Angela Olsen,53,9,35,7,0,0,0
Angela Olsen,54,8,29,13,0,0,0
Angela Olsen,55,9,35,12,0,0,0
Angela Olsen,56,10,38,19,0,0,0
Angela Olsen,57,9,38,13,0,0,0
Angela Olsen,58,9,29,18,0,0,0
Angela Olsen,59,9,33,16,0,0,0
Angela Olsen,60,8,46,14,0,0,0
Angela Olsen,61,8,29,15,0,0,0
Angela Olsen,62,8,43,18,0,0,0
Angela Olsen,63,9,33,19,0,0,0
Angela Olsen,64,8,36,18,0,0,0
Angela Olsen,65,8,36,7,0,0,0
Angela Olsen,66,8,43,18,0,0,0
Angela Olsen,67,8,46,10,0,0,0
Angela Olsen,68,8,26,14,0,0,0
Angela Olsen,69,10,33,11,0,0,0
Angela Olsen,70,8,36,15,0,0,0
Angela Olsen,71,9,43,13,0,0,0
Angela Olsen,72,10,37,16,0,0,0
Angela Olsen,73,10,34,17,0,0,0
Angela Olsen,74,8,26,15,0,0,0
Angela Olsen,75,10,36,15,0,0,0
Angela Olsen,76,10,39,16,0,0,0
Angela Olsen,77,10,44,7,0,0,0
Angela Olsen,78,8,26,15,0,0,0
Angela Olsen,79,10,27,12,0,0,0
Angela Olsen,80,8,31,18,0,0,0
Angela Olsen,81,9,35,6,0,0,0
Angela Olsen,82,9,30,17,0,0,0
Angela Olsen,83,8,26,9,0,0,0
Angela Olsen,84,9,42,19,0,0,0
Angela Olsen,85,8,42,7,0,0,0
Angela Olsen,86,8,29,19,0,0,0
Angela Olsen,87,8,34,17,0,0,0
Angela Olsen,88,8,45,10,0,0,0
Angela Olsen,89,8,46,11,0,0,0
Joshua Green,0,9,18,20,0,0,0
Joshua Green,1,8,16,14,0,0,0
Joshua Green,2,8,18,10,0,0,0
Joshua Green,3,8,20,19,0,0,0
Joshua Green,4,7,20,8,0,0,0
Joshua Green,5,9,23,9,0,0,0
Joshua Green,6,9,30,13,0,0,0
Joshua Green,7,8,22,11,0,0,0
Joshua Green,8,8,24,18,0,0,0
Joshua Green,9,7,29,20,0,0,0
Joshua Green,10,8,16,16,0,0,0
Joshua Green,11,7,24,5,0,0,0
Joshua Green,12,8,16,15,0,0,0
Joshua Green,13,8,19,20,0,0,0
Joshua Green,14,9,18,18,0,0,0
Joshua Green,15,7,19,19,0,0,0
Joshua Green,16,7,32,6,0,0,0
Joshua Green,17,9,19,9,0,0,0
Joshua Green,18,8,26,15,0,0,0
Joshua Green,19,7,18,11,0,0,0
Joshua Green,20,7,25,7,0,0,0
Joshua Green,21,7,17,18,0,0,0
Joshua Green,22,7,16,15,0,0,0
Joshua Green,23,8,24,19,0,0,0
Joshua Green,24,9,22,13,0,0,0
Joshua Green,25,7,26,13,0,0,0
Joshua Green,26,7,15,18,0,0,0
Joshua Green,27,8,14,18,0,0,0
Joshua Green,28,8,15,13,0,0,0
Joshua Green,29,8,29,17,0,0,0
Joshua Green,30,7,33,15,0,0,0
Joshua Green,31,8,30,19,0,0,0
Joshua Green,32,7,21,12,0,0,0
Joshua Green,33,7,21,9,0,0,0
Joshua Green,34,7,15,6,0,0,0
Joshua Green,35,8,19,11,0,0,0
Joshua Green,36,8,20,20,0,0,0
Joshua Green,37,8,26,12,0,0,0
Joshua Green,38,7,21,10,0,0,0
Joshua Green,39,8,33,6,0,0,0
Joshua Green,40,7,32,10,0,0,0
Joshua Green,41,7,15,17,0,0,0
Joshua Green,42,7,13,18,0,0,0
Joshua Green,43,7,27,7,0,0,0
Joshua Green,44,8,32,12,0,0,0
Joshua Green,45,9,13,7,0,0,0
Joshua Green,46,9,16,18,0,0,0
Joshua Green,47,7,17,5,0,0,0
Joshua Green,48,9,32,7,0,0,0
Joshua Green,49,9,21,12,0,0,0
Joshua Green,50,9,13,19,0,0,0
Joshua Green,51,8,17,17,0,0,0
Joshua Green,52,7,23,8,0,0,0
Joshua Green,53,8,26,16,0,0,0
Joshua Green,54,9,29,12,0,0,0
Joshua Green,55,9,13,8,0,0,0
Joshua Green,56,8,27,19,0,0,0
Joshua Green,57,8,25,16,0,0,0
Joshua Green,58,7,29,10,0,0,0
Joshua Green,59,9,30,19,0,0,0
Joshua Green,60,7,23,14,0,0,0
Joshua Green,61,9,28,15,0,0,0
Joshua Green,62,7,21,6,0,0,0
Joshua Green,63,8,25,15,0,0,0
Joshua Green,64,9,26,11,0,0,0
Joshua Green,65,9,22,16,0,0,0
Joshua Green,66,9,31,13,0,0,0
Joshua Green,67,9,14,15,0,0,0
Joshua Green,68,9,24,8,0,0,0
Joshua Green,69,8,19,20,0,0,0
Joshua Green,70,9,33,12,0,0,0
Joshua Green,71,7,13,6,0,0,0
Joshua Green,72,7,19,10,0,0,0
Joshua Green,73,7,32,15,0,0,0
Joshua Green,74,9,14,5,0,0,0
Joshua Green,75,8,28,6,0,0,0
Joshua Green,76,8,28,12,0,0,0
Joshua Green,77,8,28,7,0,0,0
Joshua Green,78,8,22,17,0,0,0
Joshua Green,79,7,29,8,0,0,0
Joshua Green,80,8,25,10,0,0,0
Joshua Green,81,3,184,17,1,1,1
Joshua Green,82,1,184,11,1,1,1
Joshua Green,83,2,138,20,1,1,1
Joshua Green,84,0,161,15,1,1,1
Joshua Green,85,1,207,14,1,1,1
Joshua Green,86,2,115,13,1,1,1
Joshua Green,87,0,115,13,1,1,1
Joshua Green,88,0,184,11,1,1,1
Joshua Green,89,0,138,9,1,1,1
Carolyn Paul,0,9,35,18,0,0,0
Carolyn Paul,1,10,26,16,0,0,0
Carolyn Paul,2,10,35,5,0,0,0
Carolyn Paul,3,10,31,13,0,0,0
Carolyn Paul,4,10,39,10,0,0,0
Carolyn Paul,5,9,38,20,0,0,0
Carolyn Paul,6,9,26,12,0,0,0
Carolyn Paul,7,9,22,20,0,0,0
Carolyn Paul,8,10,32,17,0,0,0
Carolyn Paul,9,10,27,13,0,0,0
Carolyn Paul,10,10,30,12,0,0,0
Carolyn Paul,11,8,25,20,0,0,0
Carolyn Paul,12,8,22,14,0,0,0
Carolyn Paul,13,10,34,5,0,0,0
Carolyn Paul,14,9,38,9,0,0,0
Carolyn Paul,15,8,24,14,0,0,0
Carolyn Paul,16,9,28,19,0,0,0
Carolyn Paul,17,8,19,16,0,0,0
Carolyn Paul,18,10,20,20,0,0,0
Carolyn Paul,19,9,23,10,0,0,0
Carolyn Paul,20,10,24,14,0,0,0
Carolyn Paul,21,9,23,13,0,0,0
Carolyn Paul,22,9,35,5,0,0,0
Carolyn Paul,23,8,39,14,0,0,0
Carolyn Paul,24,8,26,16,0,0,0
Carolyn Paul,25,9,36,7,0,0,0
Carolyn Paul,26,9,37,13,0,0,0
Carolyn Paul,27,10,26,19,0,0,0
Carolyn Paul,28,10,22,12,0,0,0
Carolyn Paul,29,8,37,8,0,0,0
Carolyn Paul,30,8,37,7,0,0,0
Carolyn Paul,31,9,26,17,0,0,0
Carolyn Paul,32,10,30,5,0,0,0
Carolyn Paul,33,10,20,13,0,0,0
Carolyn Paul,34,9,27,19,0,0,0
Carolyn Paul,35,10,39,7,0,0,0
Carolyn Paul,36,8,35,16,0,0,0
Carolyn Paul,37,10,39,5,0,0,0
Carolyn Paul,38,9,26,5,0,0,0
Carolyn Paul,39,8,25,7,0,0,0
Carolyn Paul,40,8,26,10,0,0,0
Carolyn Paul,41,8,20,20,0,0,0
Carolyn Paul,42,9,29,12,0,0,0
Carolyn Paul,43,8,21,16,0,0,0
Carolyn Paul,44,10,32,10,0,0,0
Carolyn Paul,45,10,38,14,0,0,0
Carolyn Paul,46,8,23,16,0,0,0
Carolyn Paul,47,10,23,20,0,0,0
Carolyn Paul,48,10,36,13,0,0,0
Carolyn Paul,49,8,23,13,0,0,0
Carolyn Paul,50,8,26,15,0,0,0
Carolyn Paul,51,9,35,10,0,0,0
Carolyn Paul,52,10,24,9,0,0,0
Carolyn Paul,53,10,33,15,0,0,0
Carolyn Paul,54,8,23,16,0,0,0
Carolyn Paul,55,10,39,19,0,0,0
Carolyn Paul,56,8,23,10,0,0,0
Carolyn Paul,57,8,29,14,0,0,0
Carolyn Paul,58,9,19,11,0,0,0
Carolyn Paul,59,8,30,10,0,0,0
Carolyn Paul,60,10,38,6,0,0,0
Carolyn Paul,61,10,25,13,0,0,0
Carolyn Paul,62,8,19,16,0,0,0
Carolyn Paul,63,10,21,9,0,0,0
Carolyn Paul,64,8,21,5,0,0,0
Carolyn Paul,65,9,36,18,0,0,0
Carolyn Paul,66,9,34,10,0,0,0
Carolyn Paul,67,8,38,6,0,0,0
Carolyn Paul,68,8,34,7,0,0,0
Carolyn Paul,69,8,36,8,0,0,0
Carolyn Paul,70,8,37,11,0,0,0
Carolyn Paul,71,9,34,11,0,0,0
Carolyn Paul,72,9,33,10,0,0,0
Carolyn Paul,73,10,24,6,0,0,0
Carolyn Paul,74,10,37,8,0,0,0
Carolyn Paul,75,10,31,7,0,0,0
Carolyn Paul,76,9,19,5,0,0,0
Carolyn Paul,77,9,27,8,0,0,0
Carolyn Paul,78,8,20,14,0,0,0
Carolyn Paul,79,10,24,17,0,0,0
Carolyn Paul,80,10,21,17,0,0,0
Carolyn Paul,81,9,23,15,0,0,0
Carolyn Paul,82,9,19,19,0,0,0
Carolyn Paul,83,10,31,12,0,0,0
Carolyn Paul,84,9,39,5,0,0,0
Carolyn Paul,85,9,38,6,0,0,0
Carolyn Paul,86,10,26,11,0,0,0
Carolyn Paul,87,8,29,9,0,0,0
Carolyn Paul,88,10,29,20,0,0,0
Carolyn Paul,89,9,38,11,0,0,0
Susan Jimenez,0,10,58,8,0,0,0
Susan Jimenez,1,10,60,20,0,0,0
Susan Jimenez,2,8,45,10,0,0,0
Susan Jimenez,3,10,50,6,0,0,0
Susan Jimenez,4,8,54,8,0,0,0
Susan Jimenez,5,9,55,14,0,0,0
Susan Jimenez,6,10,61,20,0,0,0
Susan Jimenez,7,10,45,7,0,0,0
Susan Jimenez,8,8,63,9,0,0,0
Susan Jimenez,9,9,64,9,0,0,0
Susan Jimenez,10,9,57,11,0,0,0
Susan Jimenez,11,8,64,7,0,0,0
Susan Jimenez,12,9,44,6,0,0,0
Susan Jimenez,13,10,46,10,0,0,0
Susan Jimenez,14,10,63,8,0,0,0
Susan Jimenez,15,9,57,12,0,0,0
Susan Jimenez,16,10,49,18,0,0,0
Susan Jimenez,17,8,64,18,0,0,0
Susan Jimenez,18,8,60,9,0,0,0
Susan Jimenez,19,10,45,9,0,0,0
Susan Jimenez,20,10,51,5,0,0,0
Susan Jimenez,21,9,50,13,0,0,0
Susan Jimenez,22,8,63,10,0,0,0
Susan Jimenez,23,8,63,16,0,0,0
Susan Jimenez,24,9,59,5,0,0,0
Susan Jimenez,25,10,53,16,0,0,0
Susan Jimenez,26,10,47,9,0,0,0
Susan Jimenez,27,8,53,14,0,0,0
Susan Jimenez,28,9,55,19,0,0,0
Susan Jimenez,29,8,45,18,0,0,0
Susan Jimenez,30,10,63,20,0,0,0
Susan Jimenez,31,9,56,12,0,0,0
Susan Jimenez,32,8,60,15,0,0,0
Susan Jimenez,33,10,52,6,0,0,0
Susan Jimenez,34,8,49,12,0,0,0
Susan Jimenez,35,9,64,15,0,0,0
Susan Jimenez,36,8,50,16,0,0,0
Susan Jimenez,37,9,64,9,0,0,0
Susan Jimenez,38,10,46,10,0,0,0
Susan Jimenez,39,9,45,19,0,0,0
Susan Jimenez,40,9,55,7,0,0,0
Susan Jimenez,41,9,64,10,0,0,0
Susan Jimenez,42,9,60,9,0,0,0
Susan Jimenez,43,10,64,16,0,0,0
Susan Jimenez,44,8,49,16,0,0,0
Susan Jimenez,45,9,49,10,0,0,0
Susan Jimenez,46,10,53,8,0,0,0
Susan Jimenez,47,10,59,17,0,0,0
Susan Jimenez,48,9,57,9,0,0,0
Susan Jimenez,49,9,52,15,0,0,0
Susan Jimenez,50,9,46,15,0,0,0
Susan Jimenez,51,9,59,17,0,0,0
Susan Jimenez,52,8,50,16,0,0,0
Susan Jimenez,53,8,51,20,0,0,0
Susan Jimenez,54,9,46,9,0,0,0
Susan Jimenez,55,10,52,18,0,0,0
Susan Jimenez,56,10,54,7,0,0,0
Susan Jimenez,57,9,54,6,0,0,0
Susan Jimenez,58,8,44,18,0,0,0
Susan Jimenez,59,8,49,16,0,0,0
Susan Jimenez,60,8,64,8,0,0,0
Susan Jimenez,61,9,63,9,0,0,0
Susan Jimenez,62,8,44,12,0,0,0
Susan Jimenez,63,8,60,17,0,0,0
Susan Jimenez,64,9,58,6,0,0,0
Susan Jimenez,65,10,56,15,0,0,0
Susan Jimenez,66,9,56,15,0,0,0
Susan Jimenez,67,8,46,17,0,0,0
Susan Jimenez,68,8,59,17,0,0,0
Susan Jimenez,69,10,47,17,0,0,0
Susan Jimenez,70,10,46,15,0,0,0
Susan Jimenez,71,9,46,14,0,0,0
Susan Jimenez,72,8,49,17,0,0,0
Susan Jimenez,73,10,63,5,0,0,0
Susan Jimenez,74,9,51,8,0,0,0
Susan Jimenez,75,8,50,11,0,0,0
Susan Jimenez,76,8,58,14,0,0,0
Susan Jimenez,77,10,45,19,0,0,0
Susan Jimenez,78,8,49,16,0,0,0
Susan Jimenez,79,8,46,10,0,0,0
Susan Jimenez,80,8,63,8,0,0,0
Susan Jimenez,81,8,59,8,0,0,0
Susan Jimenez,82,10,57,11,0,0,0
Susan Jimenez,83,10,52,11,0,0,0
Susan Jimenez,84,10,48,18,0,0,0
Susan Jimenez,85,8,59,8,0,0,0
Susan Jimenez,86,9,63,6,0,0,0
Susan Jimenez,87,10,64,17,0,0,0
Susan Jimenez,88,10,54,13,0,0,0
Susan Jimenez,89,8,44,14,0,0,0
Mr. Chris Miller III,0,8,57,12,0,0,0
Mr. Chris Miller III,1,9,54,18,0,0,0
Mr. Chris Miller III,2,10,60,9,0,0,0
Mr. Chris Miller III,3,8,47,10,0,0,0
Mr. Chris Miller III,4,8,61,20,0,0,0
Mr. Chris Miller III,5,8,55,5,0,0,0
Mr. Chris Miller III,6,8,61,17,0,0,0
Mr. Chris Miller III,7,8,53,11,0,0,0
Mr. Chris Miller III,8,8,55,9,0,0,0
Mr. Chris Miller III,9,9,65,18,0,0,0
Mr. Chris Miller III,10,9,57,15,0,0,0
Mr. Chris Miller III,11,10,49,19,0,0,0
Mr. Chris Miller III,12,8,48,6,0,0,0
Mr. Chris Miller III,13,8,60,19,0,0,0
Mr. Chris Miller III,14,9,62,8,0,0,0
Mr. Chris Miller III,15,10,62,16,0,0,0
Mr. Chris Miller III,16,9,60,6,0,0,0
Mr. Chris Miller III,17,10,58,18,0,0,0
Mr. Chris Miller III,18,9,53,10,0,0,0
Mr. Chris Miller III,19,10,50,14,0,0,0
Mr. Chris Miller III,20,10,65,13,0,0,0
Mr. Chris Miller III,21,9,61,8,0,0,0
Mr. Chris Miller III,22,9,61,5,0,0,0
Mr. Chris Miller III,23,9,58,11,0,0,0
Mr. Chris Miller III,24,8,61,19,0,0,0
Mr. Chris Miller III,25,10,45,18,0,0,0
Mr. Chris Miller III,26,8,48,9,0,0,0
Mr. Chris Miller III,27,8,50,17,0,0,0
Mr. Chris Miller III,28,10,48,19,0,0,0
Mr. Chris Miller III,29,10,63,19,0,0,0
Mr. Chris Miller III,30,10,45,8,0,0,0
Mr. Chris Miller III,31,8,61,15,0,0,0
Mr. Chris Miller III,32,8,64,5,0,0,0
Mr. Chris Miller III,33,10,51,9,0,0,0
Mr. Chris Miller III,34,10,53,14,0,0,0
Mr. Chris Miller III,35,8,52,15,0,0,0
Mr. Chris Miller III,36,10,62,16,0,0,0
Mr. Chris Miller III,37,8,62,9,0,0,0
Mr. Chris Miller III,38,9,55,13,0,0,0
Mr. Chris Miller III,39,9,49,12,0,0,0
Mr. Chris Miller III,40,10,49,16,0,0,0
Mr. Chris Miller III,41,9,63,19,0,0,0
Mr. Chris Miller III,42,10,60,13,0,0,0
Mr. Chris Miller III,43,8,50,19,0,0,0
Mr. Chris Miller III,44,9,61,5,0,0,0
Mr. Chris Miller III,45,10,49,17,0,0,0
Mr. Chris Miller III,46,10,50,8,0,0,0
Mr. Chris Miller III,47,9,55,5,0,0,0
Mr. Chris Miller III,48,8,62,14,0,0,0
Mr. Chris Miller III,49,9,56,18,0,0,0
Mr. Chris Miller III,50,10,48,14,0,0,0
Mr. Chris Miller III,51,8,62,11,0,0,0
Mr. Chris Miller III,52,8,46,11,0,0,0
Mr. Chris Miller III,53,9,50,6,0,0,0
Mr. Chris Miller III,54,8,63,11,0,0,0
Mr. Chris Miller III,55,9,46,18,0,0,0
Mr. Chris Miller III,56,10,51,7,0,0,0
Mr. Chris Miller III,57,9,62,10,0,0,0
Mr. Chris Miller III,58,8,62,15,0,0,0
Mr. Chris Miller III,59,8,46,14,0,0,0
Mr. Chris Miller III,60,9,57,9,0,0,0
Mr. Chris Miller III,61,9,63,16,0,0,0
Mr. Chris Miller III,62,9,46,12,0,0,0
Mr. Chris Miller III,63,9,62,16,0,0,0
Mr. Chris Miller III,64,9,49,12,0,0,0
